station,date,prcp,tobs
USC00519281,18/02/2017,0,23.3
USC00519281,19/02/2017,2.3,21.1
USC00519281,20/02/2017,0,21.1
USC00519281,21/02/2017,0,21.7
USC00519281,22/02/2017,1.5,21.7
USC00519281,23/02/2017,0,21.7
USC00519281,24/02/2017,0,20.6
USC00519281,25/02/2017,0,16.1
USC00519281,26/02/2017,0,19.4
USC00519281,27/02/2017,0,18.3
USC00519281,28/02/2017,1,22.2
USC00519281,1/03/2017,53.8,21.7
USC00519281,2/03/2017,47.8,22.8
USC00519281,3/03/2017,6.9,22.2
USC00519281,4/03/2017,0,25
USC00519281,5/03/2017,10.4,22.8
USC00519281,6/03/2017,0.8,19.4
USC00519281,7/03/2017,0,16.7
USC00519281,8/03/2017,0,17.8
USC00519281,9/03/2017,16.5,19.4
USC00519281,10/03/2017,0.8,18.9
USC00519281,11/03/2017,0.3,27.2
USC00519281,12/03/2017,0,20.6
USC00519281,13/03/2017,0,18.9
USC00519281,14/03/2017,0,19.4
USC00519281,15/03/2017,1.5,20.6
USC00519281,16/03/2017,0,18.9
USC00519281,17/03/2017,3,20
USC00519281,18/03/2017,0,18.3
USC00519281,19/03/2017,0,23.3
USC00519281,20/03/2017,0.5,20.6
USC00519281,21/03/2017,2.3,22.2
USC00519281,22/03/2017,0,22.8
USC00519281,23/03/2017,0,22.2
USC00519281,24/03/2017,3,21.7
USC00519281,25/03/2017,23.6,24.4
USC00519281,26/03/2017,0,25
USC00519281,27/03/2017,0.3,24.4
USC00519281,28/03/2017,0,23.3
USC00519281,29/03/2017,0.3,20
USC00519281,30/03/2017,1,22.8
USC00519281,31/03/2017,0.3,21.7
USC00519281,1/04/2017,5.3,23.3
USC00519281,2/04/2017,0,23.9
USC00519281,3/04/2017,6.6,21.1
USC00519281,4/04/2017,2.3,19.4
USC00519281,5/04/2017,2.5,21.7
USC00519281,6/04/2017,1.5,19.4
USC00519281,7/04/2017,0,23.3
USC00519281,8/04/2017,0,25
USC00519281,9/04/2017,0,25.6
USC00519281,10/04/2017,0.3,19.4
USC00519281,11/04/2017,0.8,21.1
USC00519281,12/04/2017,2.8,20.6
USC00519281,13/04/2017,15,20.6
USC00519281,14/04/2017,58.4,23.3
USC00519281,15/04/2017,9.7,25.6
USC00519281,16/04/2017,11.9,21.7
USC00519281,17/04/2017,26.4,19.4
USC00519281,18/04/2017,51.6,20
USC00519281,19/04/2017,0.5,19.4
USC00519281,20/04/2017,1.3,24.4
USC00519281,21/04/2017,44.2,20.6
USC00519281,22/04/2017,40.1,22.2
USC00519281,23/04/2017,1.5,24.4
USC00519281,24/04/2017,0.3,20
USC00519281,25/04/2017,0,22.2
USC00519281,26/04/2017,0.5,23.3
USC00519281,27/04/2017,4.8,21.1
USC00519281,28/04/2017,19.3,19.4
USC00519281,29/04/2017,9.4,22.2
USC00519281,30/04/2017,26.4,15.6
USC00519281,1/05/2017,3.3,18.3
USC00519281,2/05/2017,0.3,23.9
USC00519281,3/05/2017,0.3,21.1
USC00519281,4/05/2017,0,23.9
USC00519281,5/05/2017,0,21.1
USC00519281,6/05/2017,0,26.1
USC00519281,7/05/2017,0.5,23.9
USC00519281,8/05/2017,18.5,21.1
USC00519281,9/05/2017,40.1,19.4
USC00519281,10/05/2017,5.1,23.3
USC00519281,11/05/2017,3,21.1
USC00519281,12/05/2017,0.5,23.9
USC00519281,13/05/2017,3,24.4
USC00519281,14/05/2017,4.3,25
USC00519281,15/05/2017,2.3,23.3
USC00519281,16/05/2017,0.8,23.3
USC00519281,17/05/2017,1.8,23.3
USC00519281,18/05/2017,3.3,20.6
USC00519281,19/05/2017,0.3,20
USC00519281,20/05/2017,0.5,24.4
USC00519281,21/05/2017,0.3,23.3
USC00519281,22/05/2017,1.5,21.7
USC00519281,23/05/2017,1.5,21.7
USC00519281,24/05/2017,7.6,23.3
USC00519281,25/05/2017,5.1,23.3
USC00519281,26/05/2017,0,23.3
USC00519281,27/05/2017,0,23.3
USC00519281,28/05/2017,2,26.7
USC00519281,29/05/2017,10.2,23.3
USC00519281,30/05/2017,28.4,22.2
USC00519281,31/05/2017,6.4,23.9
USC00519281,1/06/2017,0,26.7
USC00519281,2/06/2017,2.3,24.4
USC00519281,3/06/2017,2,24.4
USC00519281,4/06/2017,3.3,25
USC00519281,5/06/2017,1.3,23.9
USC00519281,6/06/2017,0,23.9
USC00519281,7/06/2017,0,23.9
USC00519281,8/06/2017,0,23.9
USC00519281,9/06/2017,0.5,22.2
USC00519281,10/06/2017,15.7,23.3
USC00519281,11/06/2017,18.8,23.3
USC00519281,12/06/2017,6.1,23.3
USC00519281,13/06/2017,6.1,24.4
USC00519281,14/06/2017,5.6,23.3
USC00519281,15/06/2017,14,23.9
USC00519281,16/06/2017,1.5,22.8
USC00519281,17/06/2017,1.8,26.1
USC00519281,18/06/2017,6.1,23.9
USC00519281,19/06/2017,2,22.2
USC00519281,20/06/2017,0,22.2
USC00519281,21/06/2017,4.8,23.3
USC00519281,22/06/2017,1.5,22.2
USC00519281,23/06/2017,3,22.2
USC00519281,24/06/2017,9.1,25
USC00519281,25/06/2017,0.5,21.7
USC00519281,26/06/2017,1.5,22.8
USC00519281,27/06/2017,0.3,24.4
USC00519281,28/06/2017,0,25
USC00519281,29/06/2017,0,24.4
USC00519281,30/06/2017,0.3,24.4
USC00519281,1/07/2017,2,26.1
USC00519281,2/07/2017,3.8,27.2
USC00519281,3/07/2017,3.8,24.4
USC00519281,4/07/2017,2,25.6
USC00519281,5/07/2017,0,25
USC00519281,6/07/2017,0,23.3
USC00519281,7/07/2017,4.6,23.9
USC00519281,8/07/2017,0,25.6
USC00519281,9/07/2017,2.8,25.6
USC00519281,10/07/2017,0.5,20.6
USC00519281,11/07/2017,0.5,22.2
USC00519281,12/07/2017,7.1,23.3
USC00519281,13/07/2017,8.1,23.3
USC00519281,14/07/2017,5.1,24.4
USC00519281,15/07/2017,1.3,26.7
USC00519281,16/07/2017,2.5,26.7
USC00519281,17/07/2017,5.3,24.4
USC00519281,18/07/2017,1.3,24.4
USC00519281,19/07/2017,1.3,24.4
USC00519281,20/07/2017,1.5,25
USC00519281,21/07/2017,0.8,25
USC00519281,22/07/2017,5.1,25
USC00519281,23/07/2017,5.1,27.8
USC00519281,24/07/2017,15.5,23.9
USC00519281,25/07/2017,2.8,25
USC00519281,26/07/2017,3,23.9
USC00519281,27/07/2017,0.3,24.4
USC00519281,28/07/2017,2.3,27.2
USC00519281,29/07/2017,5.8,27.8
USC00519281,30/07/2017,0,27.2
USC00519281,31/07/2017,0,24.4
USC00519281,4/08/2017,0,25
USC00519281,5/08/2017,1.5,27.8
USC00519281,6/08/2017,0,28.3
USC00519281,13/08/2017,0,25
USC00519281,14/08/2017,0,25
USC00519281,15/08/2017,8.1,25
USC00519281,16/08/2017,3,24.4
USC00519281,17/08/2017,0.3,24.4
USC00519281,18/08/2017,1.5,26.1
USC00511918,1/01/2010,1.3,18.9
USC00511918,2/01/2010,0,21.1
USC00511918,3/01/2010,0,23.9
USC00511918,4/01/2010,0,23.9
USC00511918,5/01/2010,0,23.9
USC00511918,6/01/2010,2,22.2
USC00511918,7/01/2010,1,21.1
USC00511918,8/01/2010,0,17.2
USC00511918,9/01/2010,0,20
USC00511918,10/01/2010,0,23.3
USC00511918,11/01/2010,1.3,17.8
USC00511918,12/01/2010,0,13.9
USC00511918,13/01/2010,0,13.9
USC00511918,14/01/2010,0,18.3
USC00511918,15/01/2010,0,13.3
USC00511918,16/01/2010,0,18.9
USC00511918,18/01/2010,0,22.8
USC00511918,19/01/2010,0,16.1
USC00511918,20/01/2010,0,18.9
USC00511918,21/01/2010,0,20
USC00511918,22/01/2010,0,15.6
USC00511918,23/01/2010,0,25.6
USC00511918,24/01/2010,0,21.7
USC00511918,25/01/2010,0,20
USC00511918,26/01/2010,0.8,24.4
USC00511918,27/01/2010,6.4,20.6
USC00511918,29/01/2010,0,18.3
USC00511918,30/01/2010,10.2,25
USC00511918,31/01/2010,0.3,21.7
USC00511918,1/02/2010,0,17.8
USC00511918,2/02/2010,0,18.3
USC00511918,3/02/2010,14,17.8
USC00511918,4/02/2010,0,17.8
USC00511918,5/02/2010,0,17.2
USC00511918,6/02/2010,0,19.4
USC00511918,8/02/2010,0,15.6
USC00511918,9/02/2010,0,16.1
USC00511918,10/02/2010,0,15.6
USC00511918,11/02/2010,0,21.1
USC00511918,12/02/2010,0,20
USC00511918,13/02/2010,0.8,19.4
USC00511918,14/02/2010,0,20.6
USC00511918,15/02/2010,0,22.2
USC00511918,16/02/2010,0,18.3
USC00511918,17/02/2010,0,18.9
USC00511918,18/02/2010,0,17.2
USC00511918,19/02/2010,0,16.7
USC00511918,20/02/2010,0,17.2
USC00511918,21/02/2010,0,20
USC00511918,22/02/2010,0,17.8
USC00511918,23/02/2010,0,17.2
USC00511918,24/02/2010,0,17.2
USC00511918,25/02/2010,0,17.8
USC00511918,26/02/2010,0,22.2
USC00511918,28/02/2010,,20
USC00511918,1/03/2010,0,20
USC00511918,2/03/2010,0,20.6
USC00511918,3/03/2010,0,21.1
USC00511918,4/03/2010,1,19.4
USC00511918,5/03/2010,0.8,20.6
USC00511918,6/03/2010,0,23.3
USC00511918,7/03/2010,0,20
USC00511918,8/03/2010,2,17.8
USC00511918,9/03/2010,1.5,20
USC00511918,10/03/2010,0.3,21.7
USC00511918,11/03/2010,0,21.1
USC00511918,12/03/2010,0,21.7
USC00511918,14/03/2010,0,24.4
USC00511918,15/03/2010,0.3,18.9
USC00511918,16/03/2010,1.5,18.3
USC00511918,17/03/2010,0,17.2
USC00511918,18/03/2010,0.3,18.3
USC00511918,19/03/2010,0,19.4
USC00511918,20/03/2010,0,22.8
USC00511918,21/03/2010,0,15.6
USC00511918,22/03/2010,0,18.3
USC00511918,23/03/2010,0.3,18.3
USC00511918,24/03/2010,0,21.7
USC00511918,25/03/2010,0,21.7
USC00511918,26/03/2010,0,18.9
USC00511918,27/03/2010,0,22.8
USC00511918,28/03/2010,0,22.8
USC00511918,29/03/2010,0,22.8
USC00511918,30/03/2010,0.3,22.8
USC00511918,31/03/2010,0,22.8
USC00511918,1/04/2010,0,22.8
USC00511918,2/04/2010,0,21.7
USC00511918,3/04/2010,0,25.6
USC00511918,4/04/2010,3,21.7
USC00511918,5/04/2010,0.3,22.8
USC00511918,6/04/2010,0,21.1
USC00511918,7/04/2010,0.3,21.7
USC00511918,8/04/2010,22.1,20
USC00511918,9/04/2010,0.3,20
USC00511918,10/04/2010,0,23.3
USC00511918,11/04/2010,0,25
USC00511918,12/04/2010,0.3,18.9
USC00511918,13/04/2010,0,20
USC00511918,14/04/2010,0,22.2
USC00511918,15/04/2010,0,16.1
USC00511918,16/04/2010,0,18.3
USC00511918,17/04/2010,0,21.1
USC00511918,18/04/2010,0,21.7
USC00511918,19/04/2010,0,21.1
USC00511918,20/04/2010,0,21.7
USC00511918,21/04/2010,0,21.7
USC00511918,22/04/2010,0,23.9
USC00511918,23/04/2010,0.3,18.9
USC00511918,24/04/2010,0,25
USC00511918,25/04/2010,0,25
USC00511918,26/04/2010,0,19.4
USC00511918,27/04/2010,0,20.6
USC00511918,28/04/2010,0,22.2
USC00511918,29/04/2010,2,22.8
USC00511918,30/04/2010,1,20.6
USC00511918,1/05/2010,0,23.9
USC00511918,2/05/2010,3.8,21.7
USC00511918,3/05/2010,24.9,21.7
USC00511918,4/05/2010,0.3,18.3
USC00511918,5/05/2010,0,25.6
USC00511918,6/05/2010,0.3,23.3
USC00511918,7/05/2010,0.3,21.7
USC00511918,8/05/2010,0.5,26.1
USC00511918,9/05/2010,0,25.6
USC00511918,10/05/2010,0,21.1
USC00511918,11/05/2010,0,21.1
USC00511918,12/05/2010,0,25
USC00511918,13/05/2010,0,22.8
USC00511918,14/05/2010,0,21.7
USC00511918,15/05/2010,0,20
USC00511918,16/05/2010,0.5,21.7
USC00511918,17/05/2010,0,21.7
USC00511918,18/05/2010,0,26.1
USC00511918,19/05/2010,0,21.7
USC00511918,20/05/2010,0.8,21.7
USC00511918,21/05/2010,0.3,23.3
USC00511918,22/05/2010,0,26.7
USC00511918,23/05/2010,0,23.3
USC00511918,24/05/2010,0,23.3
USC00511918,25/05/2010,0,22.8
USC00511918,26/05/2010,0.3,22.8
USC00511918,27/05/2010,0,19.4
USC00511918,28/05/2010,0,19.4
USC00511918,30/05/2010,,24.4
USC00511918,31/05/2010,0,26.1
USC00511918,1/06/2010,0,23.3
USC00511918,2/06/2010,0,24.4
USC00511918,3/06/2010,0,25.6
USC00511918,4/06/2010,0,23.3
USC00511918,5/06/2010,0,26.1
USC00511918,6/06/2010,0,26.1
USC00511918,7/06/2010,1.3,20.6
USC00511918,8/06/2010,0,25
USC00511918,9/06/2010,0,26.7
USC00511918,10/06/2010,0,23.9
USC00511918,11/06/2010,0,23.9
USC00511918,12/06/2010,0,25.6
USC00511918,14/06/2010,0,21.7
USC00511918,15/06/2010,0,24.4
USC00511918,16/06/2010,0,23.3
USC00511918,17/06/2010,0,25.6
USC00511918,18/06/2010,1,22.2
USC00511918,19/06/2010,1.3,25.6
USC00511918,20/06/2010,0,29.4
USC00511918,21/06/2010,0,25
USC00511918,22/06/2010,0,24.4
USC00511918,23/06/2010,0,24.4
USC00511918,24/06/2010,0,23.9
USC00511918,25/06/2010,0.5,21.7
USC00511918,26/06/2010,0,21.1
USC00511918,27/06/2010,2.3,26.7
USC00511918,28/06/2010,0,25
USC00511918,29/06/2010,0.5,21.1
USC00511918,30/06/2010,0.8,22.8
USC00511918,3/07/2010,,25.6
USC00511918,4/07/2010,0,25.6
USC00511918,5/07/2010,0.3,25.6
USC00511918,6/07/2010,2.5,21.7
USC00511918,7/07/2010,0.5,21.1
USC00511918,8/07/2010,0.8,23.3
USC00511918,9/07/2010,3.8,22.2
USC00511918,10/07/2010,0.3,24.4
USC00511918,12/07/2010,,26.7
USC00511918,13/07/2010,0,26.7
USC00511918,14/07/2010,0.3,25
USC00511918,15/07/2010,0.3,26.1
USC00511918,16/07/2010,0,26.1
USC00511918,17/07/2010,0.5,23.3
USC00511918,18/07/2010,0,24.4
USC00511918,19/07/2010,0.3,21.1
USC00511918,20/07/2010,0.5,23.3
USC00511918,21/07/2010,0,26.1
USC00511918,22/07/2010,0,26.7
USC00511918,23/07/2010,0,22.2
USC00511918,24/07/2010,0,26.7
USC00511918,25/07/2010,0,26.1
USC00511918,26/07/2010,0,21.7
USC00511918,27/07/2010,0,20
USC00511918,28/07/2010,0,20.6
USC00511918,29/07/2010,0,25
USC00511918,30/07/2010,0,26.7
USC00511918,31/07/2010,0,25.6
USC00511918,1/08/2010,0,23.3
USC00511918,2/08/2010,0,21.7
USC00511918,3/08/2010,0,22.2
USC00511918,4/08/2010,0,22.2
USC00511918,5/08/2010,1,20.6
USC00511918,6/08/2010,0.3,25
USC00511918,7/08/2010,0,22.8
USC00511918,8/08/2010,0.3,25.6
USC00511918,9/08/2010,0,26.1
USC00511918,10/08/2010,0,28.3
USC00511918,11/08/2010,2.5,23.3
USC00511918,12/08/2010,0,25
USC00511918,13/08/2010,0,26.7
USC00511918,14/08/2010,0,25.6
USC00511918,15/08/2010,0,26.1
USC00511918,16/08/2010,0,21.7
USC00511918,17/08/2010,0.5,22.8
USC00511918,18/08/2010,0,21.1
USC00511918,19/08/2010,0,21.1
USC00511918,20/08/2010,0,25
USC00511918,21/08/2010,0,27.2
USC00511918,22/08/2010,0,27.8
USC00511918,23/08/2010,0,23.3
USC00511918,24/08/2010,0,22.2
USC00511918,25/08/2010,0.3,21.1
USC00511918,26/08/2010,0,21.7
USC00511918,27/08/2010,0,23.9
USC00511918,28/08/2010,0,27.2
USC00511918,29/08/2010,0,25
USC00511918,30/08/2010,0,20
USC00511918,31/08/2010,0,19.4
USC00511918,1/09/2010,0,20.6
USC00511918,2/09/2010,0,19.4
USC00511918,3/09/2010,0,25
USC00511918,5/09/2010,0,27.8
USC00511918,6/09/2010,0,26.7
USC00511918,7/09/2010,0.5,21.1
USC00511918,8/09/2010,0,19.4
USC00511918,9/09/2010,0,20.6
USC00511918,10/09/2010,0,22.2
USC00511918,11/09/2010,0,25.6
USC00511918,12/09/2010,0,26.7
USC00511918,13/09/2010,0,22.2
USC00511918,14/09/2010,0,20.6
USC00511918,15/09/2010,0,25.6
USC00511918,16/09/2010,0,23.9
USC00511918,17/09/2010,0,23.9
USC00511918,18/09/2010,0,23.3
USC00511918,19/09/2010,0,30.6
USC00511918,20/09/2010,0.5,22.8
USC00511918,21/09/2010,0,19.4
USC00511918,22/09/2010,2,22.2
USC00511918,23/09/2010,8.9,19.4
USC00511918,24/09/2010,0,23.3
USC00511918,25/09/2010,0,25
USC00511918,26/09/2010,0,26.1
USC00511918,27/09/2010,0,20
USC00511918,28/09/2010,0,19.4
USC00511918,30/09/2010,0,21.1
USC00511918,1/10/2010,4.8,22.2
USC00511918,2/10/2010,0,26.7
USC00511918,3/10/2010,0,25.6
USC00511918,4/10/2010,0.3,23.9
USC00511918,5/10/2010,0,24.4
USC00511918,6/10/2010,0,22.2
USC00511918,7/10/2010,0,20
USC00511918,8/10/2010,0,25.6
USC00511918,9/10/2010,0,25.6
USC00511918,10/10/2010,0,26.7
USC00511918,11/10/2010,0,26.1
USC00511918,12/10/2010,0,22.2
USC00511918,13/10/2010,0,23.9
USC00511918,14/10/2010,0,19.4
USC00511918,15/10/2010,0,27.8
USC00511918,16/10/2010,0,24.4
USC00511918,17/10/2010,0,24.4
USC00511918,18/10/2010,0,18.3
USC00511918,19/10/2010,0,19.4
USC00511918,20/10/2010,0,20
USC00511918,21/10/2010,0,22.8
USC00511918,22/10/2010,0,20
USC00511918,23/10/2010,0,22.8
USC00511918,24/10/2010,0,24.4
USC00511918,25/10/2010,0,24.4
USC00511918,26/10/2010,0.5,24.4
USC00511918,27/10/2010,0.3,24.4
USC00511918,28/10/2010,0.3,23.9
USC00511918,29/10/2010,0,22.8
USC00511918,30/10/2010,0.5,25.6
USC00511918,31/10/2010,0.3,26.7
USC00511918,1/11/2010,0.3,21.1
USC00511918,2/11/2010,0.8,18.3
USC00511918,3/11/2010,0,21.1
USC00511918,4/11/2010,2.5,22.8
USC00511918,5/11/2010,0,23.9
USC00511918,6/11/2010,0,24.4
USC00511918,7/11/2010,0,26.7
USC00511918,8/11/2010,0,25
USC00511918,9/11/2010,0,26.7
USC00511918,10/11/2010,0,20
USC00511918,11/11/2010,0.3,22.8
USC00511918,12/11/2010,0,22.2
USC00511918,13/11/2010,0,23.3
USC00511918,14/11/2010,0,22.8
USC00511918,15/11/2010,0.3,21.1
USC00511918,16/11/2010,1,17.2
USC00511918,17/11/2010,0.5,18.9
USC00511918,18/11/2010,0,20
USC00511918,19/11/2010,8.6,19.4
USC00511918,20/11/2010,0,21.1
USC00511918,21/11/2010,0,24.4
USC00511918,22/11/2010,0.5,20
USC00511918,23/11/2010,0,17.8
USC00511918,24/11/2010,0,22.2
USC00511918,25/11/2010,0.3,23.9
USC00511918,26/11/2010,0,25.6
USC00511918,27/11/2010,0,24.4
USC00511918,28/11/2010,1.5,22.8
USC00511918,29/11/2010,0.5,18.3
USC00511918,30/11/2010,0,19.4
USC00511918,1/12/2010,3.3,21.1
USC00511918,2/12/2010,0,23.3
USC00511918,3/12/2010,0.3,23.3
USC00511918,4/12/2010,0,23.9
USC00511918,5/12/2010,0,20.6
USC00511918,6/12/2010,0,18.3
USC00511918,7/12/2010,0,18.9
USC00511918,8/12/2010,0,20
USC00511918,9/12/2010,1,25
USC00511918,10/12/2010,45.7,18.3
USC00511918,11/12/2010,20.3,22.2
USC00511918,12/12/2010,0.3,18.3
USC00511918,13/12/2010,0,18.9
USC00511918,14/12/2010,0.3,23.3
USC00511918,15/12/2010,0,18.9
USC00511918,16/12/2010,0,17.2
USC00511918,17/12/2010,0,17.2
USC00511918,18/12/2010,0,20.6
USC00511918,19/12/2010,101.6,20.6
USC00511918,20/12/2010,77.5,22.8
USC00511918,21/12/2010,4.3,22.2
USC00511918,22/12/2010,1,20
USC00511918,23/12/2010,0,19.4
USC00511918,24/12/2010,1.3,20.6
USC00511918,25/12/2010,0.3,23.3
USC00511918,26/12/2010,76.2,22.2
USC00511918,27/12/2010,0.3,24.4
USC00511918,28/12/2010,42.4,21.1
USC00511918,29/12/2010,0,22.8
USC00511918,30/12/2010,0.5,21.1
USC00511918,31/12/2010,0,24.4
USC00511918,1/01/2011,0,22.2
USC00511918,2/01/2011,0,21.7
USC00511918,3/01/2011,0,21.1
USC00511918,4/01/2011,0,16.7
USC00511918,5/01/2011,0,16.1
USC00511918,7/01/2011,0,19.4
USC00511918,8/01/2011,0,18.9
USC00511918,9/01/2011,0,20
USC00511918,10/01/2011,0,22.2
USC00511918,11/01/2011,2,14.4
USC00511918,12/01/2011,11.2,21.7
USC00511918,13/01/2011,87.4,18.9
USC00511918,14/01/2011,7.9,23.9
USC00511918,16/01/2011,0.5,20
USC00511918,17/01/2011,0.8,18.9
USC00511918,18/01/2011,0,17.2
USC00511918,19/01/2011,0.3,17.2
USC00511918,20/01/2011,0,16.7
USC00511918,21/01/2011,0,21.1
USC00511918,22/01/2011,0,18.3
USC00511918,23/01/2011,0,17.8
USC00511918,24/01/2011,0,20.6
USC00511918,25/01/2011,0,16.1
USC00511918,26/01/2011,0,16.1
USC00511918,27/01/2011,0,19.4
USC00511918,28/01/2011,0,22.2
USC00511918,29/01/2011,0,20.6
USC00511918,30/01/2011,0,16.1
USC00511918,31/01/2011,5.1,17.8
USC00511918,1/02/2011,5.8,13.3
USC00511918,2/02/2011,0.3,16.1
USC00511918,3/02/2011,0,16.7
USC00511918,4/02/2011,0,16.1
USC00511918,5/02/2011,0,17.2
USC00511918,6/02/2011,7.4,21.1
USC00511918,7/02/2011,29,19.4
USC00511918,8/02/2011,3.8,18.3
USC00511918,9/02/2011,0,16.7
USC00511918,10/02/2011,5.8,20
USC00511918,11/02/2011,0.5,20
USC00511918,12/02/2011,8.9,18.9
USC00511918,13/02/2011,1,22.8
USC00511918,14/02/2011,3.3,20.6
USC00511918,15/02/2011,0.5,18.3
USC00511918,16/02/2011,0.3,22.8
USC00511918,17/02/2011,0,18.9
USC00511918,18/02/2011,0,23.9
USC00511918,19/02/2011,0,21.7
USC00511918,20/02/2011,0,23.3
USC00511918,21/02/2011,0,23.9
USC00511918,22/02/2011,2.5,18.3
USC00511918,23/02/2011,0.3,18.3
USC00511918,24/02/2011,1.3,18.3
USC00511918,25/02/2011,0,17.2
USC00511918,26/02/2011,4.6,20.6
USC00511918,27/02/2011,0,19.4
USC00511918,28/02/2011,0,18.3
USC00511918,1/03/2011,0,17.8
USC00511918,2/03/2011,0,16.1
USC00511918,3/03/2011,0.8,22.2
USC00511918,4/03/2011,15.2,22.8
USC00511918,6/03/2011,0,22.8
USC00511918,7/03/2011,0.8,24.4
USC00511918,8/03/2011,0,18.9
USC00511918,9/03/2011,0.3,20.6
USC00511918,10/03/2011,2.5,20.6
USC00511918,11/03/2011,1,26.1
USC00511918,12/03/2011,0,25
USC00511918,13/03/2011,0.3,22.2
USC00511918,14/03/2011,0,17.2
USC00511918,15/03/2011,0,22.8
USC00511918,16/03/2011,0,23.9
USC00511918,18/03/2011,0,22.2
USC00511918,19/03/2011,0,23.9
USC00511918,20/03/2011,1.5,22.8
USC00511918,21/03/2011,0,20.6
USC00511918,22/03/2011,0.3,21.1
USC00511918,23/03/2011,0,22.2
USC00511918,24/03/2011,0,21.7
USC00511918,25/03/2011,0,21.7
USC00511918,26/03/2011,0,23.9
USC00511918,27/03/2011,1,22.8
USC00511918,28/03/2011,0,18.9
USC00511918,29/03/2011,0,23.9
USC00511918,30/03/2011,0,23.9
USC00511918,31/03/2011,0,16.1
USC00511918,1/04/2011,0,23.9
USC00511918,2/04/2011,0.3,22.8
USC00511918,3/04/2011,0,24.4
USC00511918,4/04/2011,0,17.8
USC00511918,5/04/2011,0,22.2
USC00511918,6/04/2011,0,21.7
USC00511918,7/04/2011,9.4,19.4
USC00511918,8/04/2011,10.2,20.6
USC00511918,9/04/2011,1,25
USC00511918,10/04/2011,0,24.4
USC00511918,11/04/2011,0,23.3
USC00511918,12/04/2011,0,22.2
USC00511918,13/04/2011,0,17.8
USC00511918,14/04/2011,0,23.3
USC00511918,15/04/2011,0,21.7
USC00511918,16/04/2011,3,26.1
USC00511918,17/04/2011,0,23.9
USC00511918,18/04/2011,0,19.4
USC00511918,19/04/2011,0,18.9
USC00511918,20/04/2011,0,18.9
USC00511918,21/04/2011,0,21.7
USC00511918,22/04/2011,0,28.9
USC00511918,23/04/2011,0,24.4
USC00511918,24/04/2011,0,25
USC00511918,25/04/2011,0,20.6
USC00511918,26/04/2011,0.8,20
USC00511918,27/04/2011,0,20.6
USC00511918,28/04/2011,0,22.2
USC00511918,29/04/2011,0,25.6
USC00511918,30/04/2011,5.1,23.3
USC00511918,1/05/2011,0,24.4
USC00511918,2/05/2011,0,18.3
USC00511918,3/05/2011,19.3,20.6
USC00511918,4/05/2011,2.5,21.1
USC00511918,5/05/2011,0.5,21.7
USC00511918,6/05/2011,0.8,20.6
USC00511918,7/05/2011,15.2,22.2
USC00511918,8/05/2011,18.3,21.1
USC00511918,9/05/2011,13.5,21.1
USC00511918,10/05/2011,0.8,23.3
USC00511918,11/05/2011,0.3,21.1
USC00511918,12/05/2011,1,21.1
USC00511918,13/05/2011,0.8,21.7
USC00511918,14/05/2011,0,26.1
USC00511918,15/05/2011,0,25.6
USC00511918,16/05/2011,0,21.7
USC00511918,17/05/2011,0,20
USC00511918,18/05/2011,0,20
USC00511918,19/05/2011,0.8,18.9
USC00511918,20/05/2011,0,21.1
USC00511918,21/05/2011,0,25
USC00511918,22/05/2011,0,24.4
USC00511918,23/05/2011,0.3,23.9
USC00511918,24/05/2011,0,22.8
USC00511918,25/05/2011,0,23.9
USC00511918,26/05/2011,0,24.4
USC00511918,27/05/2011,0,25
USC00511918,28/05/2011,0,25
USC00511918,29/05/2011,0,25
USC00511918,30/05/2011,0,26.1
USC00511918,31/05/2011,0,22.8
USC00511918,1/06/2011,0.5,22.8
USC00511918,2/06/2011,0,24.4
USC00511918,3/06/2011,0.8,21.1
USC00511918,4/06/2011,14.7,21.7
USC00511918,5/06/2011,0.5,26.7
USC00511918,6/06/2011,0,21.1
USC00511918,7/06/2011,0,20
USC00511918,8/06/2011,2.5,23.3
USC00511918,9/06/2011,0,23.9
USC00511918,10/06/2011,0,23.9
USC00511918,11/06/2011,0,25.6
USC00511918,12/06/2011,0.5,24.4
USC00511918,13/06/2011,0,20.6
USC00511918,14/06/2011,0,22.8
USC00511918,15/06/2011,0,24.4
USC00511918,16/06/2011,0.3,22.2
USC00511918,17/06/2011,0,22.2
USC00511918,18/06/2011,0,26.7
USC00511918,19/06/2011,0,24.4
USC00511918,20/06/2011,0.3,21.7
USC00511918,21/06/2011,0.8,20
USC00511918,22/06/2011,2.5,21.7
USC00511918,23/06/2011,0.3,22.2
USC00511918,24/06/2011,0,23.9
USC00511918,25/06/2011,0,26.7
USC00511918,26/06/2011,0,23.9
USC00511918,27/06/2011,0,23.3
USC00511918,28/06/2011,0,23.3
USC00511918,29/06/2011,0,20.6
USC00511918,30/06/2011,0,21.1
USC00511918,1/07/2011,0,20
USC00511918,2/07/2011,0.5,26.1
USC00511918,3/07/2011,0,25
USC00511918,4/07/2011,0,25
USC00511918,5/07/2011,0,21.1
USC00511918,6/07/2011,0,23.3
USC00511918,7/07/2011,0.8,21.7
USC00511918,8/07/2011,0,23.9
USC00511918,9/07/2011,0,24.4
USC00511918,10/07/2011,0.5,26.1
USC00511918,11/07/2011,0,21.7
USC00511918,12/07/2011,0,19.4
USC00511918,13/07/2011,0,22.2
USC00511918,14/07/2011,0,19.4
